Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
4/30/2019,59431,4280,ME,Lewiston-Auburn,Androscoggin County,Sabattus,9935,182100,0.01054384,0.029395138,0.079430943,0.071215235,0.048966456,2019-04,2019-Q2,182100,0,2019-04
4/30/2019,72913,33920,FL,Cape Coral-Fort Myers,Lee County,Alva,9936,239100,0.001256281,0,0.06788745,0.09555299,0.036354562,2006-11,2006-Q4,305000,-0.216065574,2005-09
4/30/2019,79451,48880,MI,Alma,Gratiot County,Saint Louis,9937,87500,0.002290951,0.005747126,0.046650718,0.068586497,0.076929317,2019-04,2019-Q2,87500,0,2019-04
4/30/2019,77961,46106,IN,Indianapolis-Carmel-Anderson,Johnson County,Bargersville,9938,186700,-0.003735326,0.009734992,0.106042654,0.074088899,0.042276428,2019-03,2019-Q1,187400,-0.003735326,2019-02
4/30/2019,82192,55340,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Medina,9939,486300,-0.00997557,-0.005114566,0.036445013,0.046199502,0.021089274,2019-03,2019-Q1,491200,-0.00997557,2018-11
4/30/2019,92544,78606,TX,,Blanco County,Blanco,9940,301500,0.000331785,-0.004293263,0.008698561,0.06739628,0.040400439,2018-11,2018-Q4,305300,-0.012446774,2018-09
4/30/2019,61035,8270,NJ,Ocean City,Cape May County,Upper,9941,212900,-0.004209542,-0.005604858,0.015259895,0.034373045,0.001994462,2007-01,2007-Q1,245000,-0.131020408,2005-05
4/30/2019,74378,37419,TN,Chattanooga,Hamilton County,Chattanooga,9942,152700,0.031756757,0.058212058,-0.016108247,0.054523903,0.028313898,2018-01,2018-Q1,159900,-0.045028143,2017-10
4/30/2019,93840,81647,CO,Glenwood Springs,Garfield County,New Castle,9943,374200,0.005643644,0.019618529,0.062464509,0.080232738,0.010077067,2008-06,2008-Q2,375400,-0.00319659,2008-05
4/30/2019,77113,44287,OH,Wooster,Wayne County,West Salem,9944,134000,-0.005934718,-0.01179941,0.07028754,0.053010956,0.024492789,2019-01,2019-Q1,135600,-0.01179941,2018-12
4/30/2019,65743,19070,PA,Philadelphia-Camden-Wilmington,Delaware County,Ridley,9945,234500,-0.00845666,-0.003399915,0.074209803,0.052807593,0.004681202,2007-04,2007-Q2,238600,-0.017183571,2006-09
4/30/2019,82039,55013,MN,Minneapolis-St. Paul-Bloomington,Chisago County,Chisago City,9946,281500,0.006795422,0.022149601,0.057078483,0.073559823,0.041305785,2019-04,2019-Q2,281500,0,2019-04
4/30/2019,72374,33036,FL,Key West,Monroe County,Islamorada,9947,724400,-0.002753304,0.007090227,0.108153587,0.060947886,0.023064109,2006-10,2006-Q4,1043200,-0.30559816,2004-09
4/30/2019,88724,70648,LA,,Allen Parish,Kinder,9948,65800,0.028125,0.057877814,0.120954003,0.098694156,0.058404569,2019-04,2019-Q2,65800,0,2019-04
4/30/2019,76706,43502,OH,Toledo,Fulton County,Archbold,9949,147700,-0.002027027,-0.013360053,0.056509299,0.049324118,0.0289772,2019-01,2019-Q1,149700,-0.013360053,2018-12
4/30/2019,98349,95658,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Newcastle,9950,633800,0.002055336,0.001738581,0.056685562,0.070897597,0.040553608,2019-04,2019-Q2,633800,0,2019-04
4/30/2019,58428,1568,MA,Worcester,Worcester County,Upton,9951,453100,0.001104728,0.005548158,0.029772727,0.046669536,0.025336809,2019-04,2019-Q2,453100,0,2019-04
4/30/2019,59298,4009,ME,Portland-South Portland,Cumberland County,Bridgton,9952,210300,-0.001424501,0.008149569,0.100470958,0.031375706,0.01704374,2007-12,2007-Q4,232100,-0.093925032,2006-08
4/30/2019,87136,66220,KS,Kansas City,Johnson County,Lenexa,9953,445000,0.002026571,0.007243096,0.057258256,0.037604048,0.021678985,2019-04,2019-Q2,445000,0,2019-04
4/30/2019,70228,28789,NC,Cullowhee,Jackson County,Whittier,9954,156900,-0.005072923,-0.011964736,0.020819779,0.03205687,0.010241743,2008-04,2008-Q2,159800,-0.018147685,2008-01
4/30/2019,94939,85363,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Youngtown,9955,168000,0,0.010830325,0.11332008,0.144104495,0.069378903,2006-07,2006-Q3,175400,-0.042189282,2006-02
4/30/2019,79154,48350,MI,Detroit-Warren-Dearborn,Oakland County,Springfield,9956,280900,-0.004253811,0.001069138,0.085394127,0.07190981,0.058759893,2019-03,2019-Q1,282100,-0.004253811,2019-03
4/30/2019,93131,79922,TX,El Paso,El Paso County,El Paso,9957,247500,0.004056795,0.00896861,0.033402923,0.03271892,0.015602905,2019-04,2019-Q2,247500,0,2019-04
4/30/2019,99752,98365,WA,,Jefferson County,Port Ludlow,9958,427400,-0.001635132,-0.004657662,0.083946234,0.071573161,0.020530066,2019-01,2019-Q1,429400,-0.004657662,2018-12
4/30/2019,58752,2379,MA,Boston-Cambridge-Newton,Plymouth County,West Bridgewater,9959,359300,-0.001389661,0.00307091,0.01929078,0.053938493,0.031222643,2019-03,2019-Q1,359800,-0.001389661,2019-02
4/30/2019,76239,42127,KY,Glasgow,Barren County,Cave City,9960,105700,-0.004708098,-0.012149533,0.02027027,0.063210062,0.022154935,2018-11,2018-Q4,108100,-0.022201665,2018-05
4/30/2019,69908,28383,NC,Lumberton,Robeson County,Rowland,9961,60300,-0.008223684,-0.019512195,0.168604651,0.046247533,0.012226273,2018-10,2018-Q4,62100,-0.028985507,2018-08
4/30/2019,76189,42029,KY,,Marshall County,Calvert City,9962,93600,0.004291845,0,0.073394495,0.052126224,0.02446907,2019-04,2019-Q2,93600,0,2019-04
4/30/2019,99249,97394,OR,Newport,Lincoln County,Waldport,9963,274800,-0.007942238,0.003652301,0.084879589,0.07490378,0.016899562,2019-02,2019-Q1,277300,-0.009015507,2019-02
4/30/2019,66659,20841,MD,Washington-Arlington-Alexandria,Montgomery County,Boyds,9964,621400,-0.003527903,0.006968076,0.027107438,0.012353546,0.011455941,2006-04,2006-Q2,713700,-0.129326047,2004-12
4/30/2019,100006,98855,WA,,Okanogan County,Tonasket,9965,162300,0.001233806,0.002470661,0.15106383,0.065287313,0.024346256,2019-02,2019-Q1,162400,-0.000615764,2019-02
4/30/2019,66738,21035,MD,Baltimore-Columbia-Towson,Anne Arundel County,Davidsonville,9966,641400,0.004070131,0.01151238,-0.011710324,0.014178989,-0.008817818,2006-09,2006-Q3,800100,-0.198350206,2004-07
4/30/2019,87012,65793,MO,West Plains,Howell County,Willow Springs,9967,108600,-0.002754821,0.008356546,0.051306873,0.038517996,0.014111676,2019-03,2019-Q1,108900,-0.002754821,2019-02
4/30/2019,81225,53118,WI,Milwaukee-Waukesha-West Allis,Waukesha County,Ottawa,9968,344900,0.0014518,0.016804245,0.088012618,0.041757102,0.014621344,2019-04,2019-Q2,344900,0,2019-04
4/30/2019,99311,97467,OR,Roseburg,Douglas County,Reedsport,9969,182600,-0.010298103,0.003296703,0.125077018,,,2019-03,2019-Q1,184500,-0.010298103,2019-02
4/30/2019,82412,55734,MN,Duluth,Saint Louis County,Eveleth,9970,83500,-0.009489917,-0.013002364,-0.039125432,0.041616552,0.018082812,2018-06,2018-Q2,89100,-0.06285073,2018-03
4/30/2019,79712,49346,MI,Big Rapids,Mecosta County,Stanwood,9971,155800,0.002574003,-0.000641437,0.052702703,0.05661444,0.026966584,2019-01,2019-Q1,155900,-0.000641437,2019-01
4/30/2019,59113,3304,NH,Concord,Merrimack County,Bow,9972,331800,0.004541326,0.014989293,0.053333333,0.048371046,0.017373789,2019-04,2019-Q2,331800,0,2019-04
4/30/2019,97287,93460,CA,Santa Maria-Santa Barbara,Santa Barbara County,Santa Ynez,9973,876300,0.000456673,0.001943746,0.050971456,0.038520448,0.009467199,2006-02,2006-Q1,1094600,-0.199433583,2004-05
4/30/2019,79542,49053,MI,Kalamazoo-Portage,Kalamazoo County,Comstock,9974,166100,-0.004196643,-0.004793289,0.051931602,0.058672029,0.030664047,2019-02,2019-Q1,167100,-0.00598444,2018-11
4/30/2019,91336,76258,TX,Dallas-Fort Worth-Arlington,Denton County,Pilot Point,9975,215800,0.010772834,0.029089175,0.132214061,0.110463063,0.061866632,2019-04,2019-Q2,215800,0,2019-04
4/30/2019,75921,41097,KY,Cincinnati,Grant County,Williamstown,9976,143200,0.001398601,0,0.063103192,0.072319809,0.031711267,2019-04,2019-Q2,143200,0,2019-04
4/30/2019,79864,49677,MI,,Osceola County,Reed City,9977,82600,0.002427184,-0.010778443,0.053571429,0.127158107,0.043805972,2019-01,2019-Q1,83500,-0.010778443,2018-12
4/30/2019,96126,90290,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Topanga,9978,1201200,-0.00907441,-0.009482972,0.033557047,0.069112419,0.019278484,2019-02,2019-Q1,1219100,-0.014682963,2019-01
4/30/2019,60716,7603,NJ,New York-Newark-Jersey City,Bergen County,Bogota,9979,348800,0.004029937,0.008092486,0.021077283,0.041741399,0.007309553,2006-08,2006-Q3,396200,-0.119636547,2005-02
4/30/2019,62152,11559,NY,New York-Newark-Jersey City,Nassau County,Lawrence,9980,1314900,0.002974828,0.008281573,0.102918973,0.086412072,0.044938373,2019-04,2019-Q2,1314900,0,2019-04
4/30/2019,399587,34291,FL,North Port-Sarasota-Bradenton,Sarasota County,North Port,9981,213900,-0.005578801,-0.001866542,0.076497232,0.095121242,0.059947337,2006-02,2006-Q1,234200,-0.086678053,2005-07
4/30/2019,65250,17921,PA,Pottsville,Schuylkill County,Ashland,9982,51900,-0.017045455,-0.02443609,-0.069892473,0.011153695,-0.001528497,2006-06,2006-Q2,63500,-0.182677165,2005-10
4/30/2019,60223,6249,CT,Norwich-New London,New London County,Lebanon,9983,232700,-0.002144082,0.003017241,0.025561922,0.030543817,0.002042527,2007-10,2007-Q4,259000,-0.101544402,2005-03
4/30/2019,79307,48651,MI,,Roscommon County,Prudenville,9984,107800,-0.008279669,-0.033183857,-0.001851852,0.041659975,0.014116659,2018-11,2018-Q4,113200,-0.04770318,2018-07
4/30/2019,60740,7649,NJ,New York-Newark-Jersey City,Bergen County,Oradell,9985,596100,0.003197577,0.011367492,-0.005173565,0.026549973,0.011975338,2006-06,2006-Q2,627200,-0.049585459,2005-10
4/30/2019,77523,45232,OH,Cincinnati,Hamilton County,Cincinnati,9986,82000,-0.015606242,-0.001218027,0.169757489,0.081585403,0.019498792,2006-01,2006-Q1,85700,-0.043173862,2004-05
4/30/2019,58845,2655,MA,Barnstable Town,Barnstable County,Barnstable,9987,582400,-0.003763257,-0.013550136,0.056029012,0.041391837,0.025626139,2018-12,2018-Q4,591200,-0.01488498,2018-09
4/30/2019,62648,12540,NY,New York-Newark-Jersey City,Dutchess County,La Grange,9988,324300,0.003403465,0.007455732,0.051897502,0.034358251,-0.003834023,2006-04,2006-Q2,411400,-0.211716091,2003-12
4/30/2019,70918,30145,GA,Atlanta-Sandy Springs-Roswell,Bartow County,Kingston,9989,165500,0.000604595,0.003638569,0.106283422,0.081031819,0.032069806,2003-07,2003-Q3,179600,-0.078507795,
4/30/2019,95169,86325,AZ,Prescott,Yavapai County,Cornville,9990,314500,0.000954806,0.007689843,0.07964298,0.06597468,0.028870206,2007-02,2007-Q1,332900,-0.055271853,2006-06
4/30/2019,87143,66227,KS,Kansas City,Johnson County,Lenexa,9991,352200,0.003990878,0.017331023,0.066303361,0.058224194,0.030027467,2019-04,2019-Q2,352200,0,2019-04
4/30/2019,63895,15089,PA,Pittsburgh,Westmoreland County,West Newton,9992,99300,-0.028375734,-0.077137546,0.017418033,0.018732435,0.012615368,2018-12,2018-Q4,108600,-0.085635359,2018-05
4/30/2019,73656,35962,AL,Fort Payne,De Kalb County,Crossville,9993,76100,0.006613757,0.018741633,-0.024358974,0.024882125,-0.005481513,2007-04,2007-Q2,83400,-0.087529976,2006-02
4/30/2019,69421,27572,NC,Durham-Chapel Hill,Person County,Rougemont,9994,212200,0.000943396,0.000471476,0.061530765,0.051222155,0.026981177,2019-04,2019-Q2,212200,0,2019-04
4/30/2019,73151,34637,FL,Tampa-St. Petersburg-Clearwater,Pasco County,Land O Lakes,9995,259300,-0.001155624,0.004649361,0.052353896,0.056280157,0.02594839,2006-07,2006-Q3,293400,-0.116223586,2005-07
4/30/2019,98374,95683,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sloughhouse,9996,531900,-0.004119079,-0.005422588,0.034623614,0.05838943,0.030073822,2005-12,2005-Q4,570300,-0.067332983,2005-04
4/30/2019,91197,76023,TX,Dallas-Fort Worth-Arlington,Wise County,Boyd,9997,205400,0.001462701,0.00195122,0.095466667,0.078295739,0.037020217,2019-04,2019-Q2,205400,0,2019-04
4/30/2019,93060,79745,TX,,Winkler County,Kermit,9998,62600,-0.004769475,-0.001594896,0.053872054,,,2019-03,2019-Q1,62900,-0.004769475,2019-01
4/30/2019,62151,11558,NY,New York-Newark-Jersey City,Nassau County,Island Park,9999,498800,0.003218021,0.001606426,0.062406816,0.075895446,0.016812371,2007-05,2007-Q2,515000,-0.031456311,2005-12
4/30/2019,73642,35905,AL,Gadsden,Etowah County,Glencoe,10000,118800,-0.001680672,-0.000841043,0.007633588,0.024418974,0.00892455,2018-09,2018-Q3,121700,-0.023829088,2018-06
4/30/2019,69726,28114,NC,Forest City,Rutherford County,Mooresboro,10001,90700,0,-0.008743169,0.07464455,0.053178172,0.013522536,2018-12,2018-Q4,91600,-0.009825328,2018-11
4/30/2019,60267,6370,CT,Norwich-New London,New London County,Montville,10002,206500,-0.002415459,0.000969462,0.012751349,0.021570673,-0.004947415,2007-05,2007-Q2,247400,-0.165319321,2004-09
4/30/2019,79552,49065,MI,Kalamazoo-Portage,Van Buren County,Lawton,10003,149200,-0.00400534,-0.023560209,0.062678063,0.04857252,,2018-12,2018-Q4,153800,-0.029908973,2018-10
4/30/2019,97493,93953,CA,Salinas,Monterey County,Del Monte Forest,10004,1731600,-0.007508454,0.007974853,0.058435208,0.05984479,0.039345003,2005-12,2005-Q4,1885800,-0.08176901,2005-04
4/30/2019,58378,1469,MA,Boston-Cambridge-Newton,Middlesex County,Townsend,10005,291600,-0.005796113,0,0.05997819,0.049610932,0.020819549,2019-03,2019-Q1,293300,-0.005796113,2019-01
4/30/2019,58770,2461,MA,Boston-Cambridge-Newton,Middlesex County,Newton,10006,1000200,-0.005765408,0.001000801,0.040682551,0.06260241,0.044717527,2019-03,2019-Q1,1006000,-0.005765408,2019-02
4/30/2019,78267,46783,IN,Huntington,Huntington County,Roanoke,10007,195500,-0.003059663,0,0.051075269,0.039982849,0.027395819,2019-03,2019-Q1,196100,-0.003059663,2019-01
4/30/2019,63917,15133,PA,Pittsburgh,Allegheny County,Port Vue,10008,69100,-0.017069701,-0.019858156,0.017673049,0.041453272,0.013715468,2018-09,2018-Q3,71000,-0.026760563,2018-06
4/30/2019,94129,83341,ID,Twin Falls,Twin Falls County,Kimberly,10009,250400,0.002401922,0.022875817,0.140255009,0.075269271,0.042278148,2019-04,2019-Q2,250400,0,2019-04
4/30/2019,86906,65653,MO,Branson,Taney County,Forsyth,10010,130200,0.001538462,0.020376176,0.139107612,0.067097917,0.023711014,2019-04,2019-Q2,130200,0,2019-04
4/30/2019,79171,48380,MI,Detroit-Warren-Dearborn,Oakland County,Milford,10011,372100,-0.006938884,-0.002680247,0.040839161,0.061496711,0.053100485,2019-02,2019-Q1,375300,-0.008526512,2019-01
4/30/2019,68835,25951,WV,,Summers County,Hinton,10012,57900,-0.005154639,-0.044554455,-0.036605657,0.064799011,0.022388741,2018-09,2018-Q3,63700,-0.091051805,2018-03
4/30/2019,87786,67880,KS,,Grant County,Ulysses,10013,112700,-0.012269939,-0.011403509,-0.059265442,0.026260809,,2017-12,2017-Q4,120900,-0.067824648,2016-11
4/30/2019,61820,10504,NY,New York-Newark-Jersey City,Westchester County,North Castle,10014,936400,0.001176093,0.013858813,0.007857066,-0.002185512,-0.018016257,2006-07,2006-Q3,1294200,-0.276464225,2003-09
4/30/2019,67984,24101,VA,Roanoke,Franklin County,Hardy,10015,205900,-0.00531401,-0.010096154,0.015285996,0.023414116,-0.000773773,2007-12,2007-Q4,220300,-0.065365411,2006-10
4/30/2019,76459,43011,OH,Mount Vernon,Knox County,Centerburg,10016,210000,-0.013621419,-0.030470914,-0.020065329,0.107742231,0.051000299,2018-09,2018-Q3,220600,-0.048050771,2017-12
4/30/2019,100070,99027,WA,Spokane-Spokane Valley,Spokane County,Otis Orchards-East Farms,10017,297700,0.006423259,0.025137741,0.062834702,0.091566739,0.035071201,2019-04,2019-Q2,297700,0,2019-04
4/30/2019,60973,8084,NJ,Philadelphia-Camden-Wilmington,Camden County,Stratford,10018,173700,-0.006861063,-0.01362862,0.048280024,0.034083491,-0.007615769,2007-08,2007-Q3,213800,-0.187558466,2004-12
4/30/2019,69019,26426,WV,Clarksburg,Harrison County,Salem,10019,60800,-0.024077047,-0.0272,0.039316239,0.037820966,0.01773179,2019-02,2019-Q1,63000,-0.034920635,2018-10
4/30/2019,74540,37885,TN,,Monroe County,Vonore,10020,225200,0.004460303,0.012589928,0.096397274,0.047342596,0.016342205,2007-08,2007-Q3,237400,-0.051390059,2007-04
4/30/2019,90366,74352,OK,,Mayes County,Locust Grove,10021,102700,-0.004844961,0,0.096051227,0.057649442,0.027104873,2019-02,2019-Q1,103300,-0.005808325,2019-01
4/30/2019,81536,54011,WI,Minneapolis-St. Paul-Bloomington,Pierce County,Ellsworth,10022,194400,0.000514668,-0.005117707,0.046286329,0.041677776,0.01814826,2019-01,2019-Q1,195400,-0.005117707,2018-10
4/30/2019,69732,28124,NC,Charlotte-Concord-Gastonia,Cabarrus County,Mount Pleasant,10023,169100,0.005350773,0.019288728,0.093790427,0.063321623,0.026960786,2019-04,2019-Q2,169100,0,2019-04
4/30/2019,74599,38028,TN,Memphis,Fayette County,Hickory Withe,10024,385600,0.002079002,0.007051449,0.061381778,0.056389903,0.025044281,2019-04,2019-Q2,385600,0,2019-04
4/30/2019,64341,15851,PA,,Jefferson County,Winslow,10025,76200,-0.003921569,-0.002617801,0.077793494,0.025761726,0.021996597,2019-02,2019-Q1,76700,-0.006518905,2019-01
4/30/2019,98326,95631,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Foresthill,10026,379000,-0.001317523,-0.002631579,-0.036113937,0.081971128,0.024301299,2006-02,2006-Q1,426800,-0.111996251,2004-10
4/30/2019,76563,43162,OH,Columbus,Madison County,West Jefferson,10027,147900,-0.002024291,-0.00804829,0.031380753,0.056993976,0.022065272,2019-01,2019-Q1,149100,-0.00804829,2018-12
4/30/2019,64199,15627,PA,Pittsburgh,Westmoreland County,Derry,10028,87500,-0.004550626,0.03427896,-0.0234375,0.027233854,0.007005377,2017-11,2017-Q4,94300,-0.072110286,2017-05
4/30/2019,65036,17339,PA,York-Hanover,York County,Fairview,10029,231400,-0.006440532,0.001731602,0.059038902,0.040980389,0.009799361,2019-03,2019-Q1,232900,-0.006440532,2019-03
